RegionID,RegionName,RegionType,StateName,2020-10,2020-11,2020-12,2021-01
39447,Linwood,City,KS,295926.0,299457.0,303839.0,307892.0
55062,Waverly,City,IL,74432.0,74339.0,74276.0,74547.0
11706,Green Springs,City,OH,115663.0,116588.0,117503.0,118390.0
32731,Mason,City,IL,94727.0,94850.0,94919.0,95093.0
34287,Tiffin,City,IA,265319.0,264751.0,264234.0,264762.0
22587,Steeleville,City,IL,92208.0,92533.0,92783.0,92731.0
54931,Ventress,City,LA,235677.0,236701.0,238172.0,239931.0
33486,Port Austin,City,MI,141137.0,142474.0,144318.0,146173.0
43866,Alpha,City,NJ,199201.0,202512.0,206755.0,209882.0
9880,Eure,City,NC,124601.0,124901.0,125551.0,127256.0
29191,Lizton,City,IN,242010.0,244171.0,246968.0,250281.0
40512,Reardan,City,WA,286182.0,289447.0,291301.0,292344.0
39164,Jermyn,City,PA,148149.0,149544.0,152459.0,155691.0
35384,Henning,City,MN,190688.0,191911.0,193582.0,195367.0
17124,Borrego Springs,City,CA,229032.0,233261.0,237033.0,241051.0
32412,Lamont,City,FL,117241.0,117609.0,117601.0,117281.0
18299,Glendale,City,OH,291901.0,296372.0,300366.0,304213.0
38607,Town Of Freedom,City,NY,34208.0,34287.0,34308.0,34284.0
55774,Holcomb,City,KS,180362.0,181610.0,182837.0,184270.0
43994,Austinville,City,VA,85069.0,85491.0,85968.0,86383.0
38880,Hanover,City,MI,169973.0,172326.0,175437.0,177848.0
25132,Hillsboro,City,ND,149398.0,150024.0,150401.0,151018.0
397954,Washington Township,City,PA,129898.0,130273.0,130718.0,131055.0
10986,Creekside,City,PA,132272.0,133288.0,134231.0,135474.0
140448,South Jacksonville,City,IL,106627.0,106889.0,107056.0,107502.0
39688,Mazon,City,IL,163326.0,164148.0,164823.0,165499.0
7716,Virginia,City,IL,87778.0,87688.0,87272.0,86883.0
6344,Orland,City,ME,164363.0,165297.0,166302.0,167310.0
10308,Beaumont,City,MS,90659.0,90580.0,90398.0,89405.0
199455,Beechwood Trails,City,OH,268006.0,271001.0,273838.0,276821.0
55712,Galena,City,MD,264762.0,267237.0,269762.0,272457.0
51000,Biggs,City,CA,262573.0,266269.0,269876.0,274298.0
52934,Lenox,City,GA,95685.0,96418.0,97102.0,98085.0
7919,Whitefield,City,ME,185237.0,186377.0,187489.0,188742.0
46201,Leesburg,City,TX,152812.0,153590.0,155084.0,156234.0
7107,Smithville,City,MS,106941.0,107253.0,107295.0,106819.0
38881,Hanover,City,NM,121486.0,124738.0,128019.0,130367.0
3704,Bloomingdale,City,MI,142268.0,145521.0,147677.0,151430.0
52843,Lahoma,City,OK,93335.0,93872.0,94315.0,94680.0
28326,Accident,City,MD,179452.0,180975.0,182961.0,185046.0
4452,Eagle Springs,City,NC,138182.0,140488.0,142252.0,143296.0
48323,Walton Hills,City,OH,235348.0,238958.0,241752.0,243743.0
36855,New Salem,City,ND,159089.0,160039.0,161149.0,162071.0
53323,Mill City,City,OR,245704.0,248902.0,252529.0,256964.0
44726,Conehatta,City,MS,109620.0,109095.0,108392.0,107738.0
8535,Glen White,City,WV,36325.0,36036.0,35712.0,35392.0
42103,Alger,City,OH,93072.0,94054.0,95108.0,96182.0
36541,Sparta,City,OH,112083.0,114595.0,116885.0,119707.0
23123,Thermopolis,City,WY,145089.0,145398.0,145764.0,146078.0
46157,Laquey,City,MO,151232.0,150963.0,151102.0,150923.0
55323,Bishopville,City,MD,351631.0,354595.0,359664.0,365316.0
41513,Virgilina,City,VA,99327.0,101453.0,103929.0,106332.0
28256,Brimfield,City,IL,192479.0,193408.0,194338.0,195545.0
30101,Fowler,City,CO,103191.0,104245.0,105331.0,106390.0
15569,Mountain Home,City,TX,320055.0,322771.0,325992.0,329685.0
5110,Hazen,City,AR,83144.0,83207.0,82973.0,82688.0
32045,Hilton,City,NY,178280.0,180434.0,182842.0,185461.0
26139,Newport,City,VA,192861.0,194504.0,196549.0,198321.0
23977,Cascade,City,MT,243722.0,248020.0,251945.0,256536.0
46916,Oriental,City,NC,283619.0,285189.0,286967.0,288916.0
48103,Upper Lake,City,CA,313932.0,313688.0,312644.0,311822.0
38148,Dawson,City,GA,48789.0,48988.0,49437.0,49987.0
43338,Westwood,City,CA,328347.0,330257.0,332374.0,334114.0
10599,Buckatunna,City,MS,100766.0,102334.0,103898.0,105677.0
31712,Gates Mills,City,OH,567542.0,568926.0,568240.0,567520.0
395602,Tyrone Township,City,PA,75189.0,74951.0,74671.0,73880.0
398961,Oliver Township,City,PA,38133.0,38227.0,38204.0,38030.0
38137,Darby,City,MT,347944.0,350588.0,352996.0,355547.0
54115,Rhododendron,City,OR,362112.0,365182.0,368391.0,371186.0
11066,Deerfield,City,OH,161496.0,162970.0,164600.0,165318.0
44381,Burnsville,City,WV,58176.0,58462.0,58770.0,58724.0
12966,New Ulm,City,TX,318413.0,320542.0,322159.0,323737.0
21698,Colebrook,City,NH,140965.0,142609.0,144302.0,145702.0
3762,Botkins,City,OH,161252.0,162513.0,163940.0,165505.0
52589,Hudson,City,IA,190600.0,191650.0,192721.0,193533.0
16744,Alton,City,IA,178198.0,179081.0,180040.0,180685.0
34957,Capron,City,IL,142804.0,143843.0,144593.0,145877.0
51793,East Hampstead,City,NH,381608.0,384548.0,388699.0,391118.0
16387,Sands Point,City,NY,2380059.0,2402446.0,2425823.0,2452315.0
41586,Waubun,City,MN,232537.0,234229.0,235975.0,237929.0
32914,Moline Acres,City,MO,59697.0,61212.0,63209.0,65493.0
11924,Hines,City,OR,144651.0,145794.0,147060.0,148242.0
125039,Lakeside Green,City,FL,233229.0,234604.0,236012.0,237251.0
55777,Hollister,City,NC,53450.0,54149.0,55133.0,56181.0
39972,New Egypt,City,NJ,350387.0,354331.0,358336.0,362231.0
56441,Millfield,City,OH,63109.0,63376.0,63748.0,64155.0
13973,Springville,City,TN,117053.0,117673.0,118375.0,119015.0
27734,Wakarusa,City,KS,220660.0,223544.0,225679.0,227418.0
40024,Ninnekah,City,OK,123797.0,123876.0,123958.0,123923.0
10966,Cottonwood Shores,City,TX,162789.0,163476.0,164212.0,165197.0
36111,Linville,City,VA,234773.0,236603.0,238293.0,240149.0
8947,Nevada,City,OH,83205.0,83725.0,84393.0,84999.0
35695,Johannesburg,City,MI,136593.0,137263.0,138283.0,139274.0
53830,Pavo,City,GA,130176.0,131379.0,132713.0,133972.0
36423,Silver Lake,City,KS,192196.0,194029.0,196319.0,199116.0
51676,Deer Lodge,City,TN,110302.0,111524.0,112506.0,113701.0
24782,Francesville,City,IN,112026.0,113200.0,114101.0,115012.0
56923,Los Ebanos,City,TX,45371.0,46153.0,46895.0,47692.0
40321,Phelps,City,KY,43012.0,43211.0,43217.0,43287.0
31150,Custer,City,WI,238916.0,242126.0,244814.0,247552.0
260536,Colorado City,City,CO,245249.0,248268.0,252570.0,256353.0
35609,Fancy Gap,City,VA,161026.0,162458.0,164130.0,165821.0
26535,Plainfield,City,VT,219933.0,222789.0,226353.0,230137.0
5862,McAdoo,City,PA,89580.0,90607.0,91831.0,92911.0
108485,Denning,City,AR,31025.0,31119.0,31240.0,31436.0
22086,Gunter,City,TX,398121.0,400085.0,404404.0,406685.0
12224,Krebs,City,OK,72717.0,73040.0,73197.0,73265.0
34281,Three Way,City,TN,188943.0,190947.0,192978.0,194835.0
50793,Atlantis,City,FL,402498.0,405462.0,408511.0,410566.0
9143,Ochelata,City,OK,100631.0,101293.0,101778.0,101952.0
47469,Royal Center,City,IN,105884.0,107028.0,107806.0,108648.0
28227,Bracey,City,VA,169368.0,171223.0,173067.0,175035.0
52564,Homeworth,City,OH,155048.0,156753.0,158885.0,160903.0
52888,Landover Hills,City,MD,305493.0,308522.0,312424.0,315365.0
30035,Nice,City,CA,202076.0,203634.0,204635.0,206932.0
56098,Lower Salem,City,OH,76431.0,77014.0,77734.0,78479.0
7196,Spiceland,City,IN,108890.0,109607.0,110329.0,111287.0
4567,Elm Grove,City,LA,149944.0,149171.0,148979.0,149003.0
52278,Grampian,City,PA,91152.0,92460.0,93883.0,94872.0
33998,Silverstreet,City,SC,105666.0,106131.0,106636.0,107741.0
20617,Staffordsville,City,KY,110937.0,111317.0,111582.0,111834.0
21435,Canterbury,City,NH,296430.0,300966.0,306180.0,310769.0
42392,Laurel Springs,City,NC,179226.0,180331.0,181441.0,182427.0
29157,Plainville,City,GA,108391.0,110051.0,111737.0,114005.0
33452,Plato,City,MO,151882.0,152471.0,152959.0,153636.0
398436,Scott Township,City,PA,221051.0,220454.0,220430.0,220568.0
30475,Black Canyon City,City,AZ,236833.0,243544.0,249890.0,256311.0
17946,Elizabeth,City,IL,116284.0,116924.0,117266.0,117434.0
43159,Thackerville,City,OK,135265.0,136268.0,137975.0,139006.0
44775,Cottonwood,City,ID,217997.0,219132.0,220335.0,221561.0
37612,Brooks,City,KY,198685.0,201261.0,205386.0,209062.0
41063,Stewartsville,City,MO,168501.0,169635.0,170786.0,171744.0
21425,Bethel Island,City,CA,477603.0,487670.0,498420.0,510416.0
34368,Two Harbors,City,MN,205983.0,207331.0,208847.0,210303.0
26611,Pound,City,WI,138666.0,139886.0,141202.0,142656.0
51998,Farwell,City,TX,144144.0,144126.0,143909.0,143258.0
396504,Daniel,City,UT,514538.0,517915.0,519547.0,522801.0
20270,Rudyard,City,MI,101894.0,103662.0,104720.0,105694.0
8906,Roachdale,City,IN,146921.0,148320.0,149729.0,151139.0
13232,Pearblossom,City,CA,306143.0,311084.0,316339.0,320593.0
14441,Waelder,City,TX,138026.0,137723.0,137652.0,137583.0
12180,Kentland,City,IN,100737.0,101554.0,102421.0,103335.0
20122,Redington Shores,City,FL,548050.0,554438.0,560492.0,567370.0
43473,Shelton,City,NE,136942.0,138538.0,140321.0,142223.0
397462,Wayne,City,WI,351447.0,354941.0,360612.0,365131.0
24240,Counce,City,TN,182913.0,183473.0,184150.0,185102.0
9818,Mount Pleasant Mills,City,PA,178587.0,180497.0,182321.0,184338.0
29506,Roopville,City,GA,163099.0,163707.0,164561.0,165589.0
15673,Mathiston,City,MS,131689.0,132026.0,132053.0,132385.0
55078,Weldon,City,CA,134499.0,135401.0,136755.0,138266.0
36918,Maxwell,City,IA,186485.0,187877.0,188997.0,190465.0
36290,Winnebago,City,MN,155500.0,157272.0,158941.0,160648.0
399170,Medina,City,WI,330272.0,333817.0,336506.0,339615.0
55284,Yoncalla,City,OR,200463.0,203310.0,206081.0,209792.0
45121,Elgin,City,MN,256058.0,258489.0,261355.0,263949.0
28218,Delco,City,NC,124544.0,124274.0,123828.0,123415.0
17985,Englishtown,City,NJ,375753.0,381848.0,387527.0,392821.0
12551,Mapleton,City,MN,167403.0,168854.0,170650.0,171566.0
17142,Bradyville,City,TN,167018.0,167553.0,168122.0,169170.0
7943,Williams,City,OR,386039.0,392273.0,396573.0,400907.0
50286,Troy,City,NH,170758.0,173209.0,175808.0,179895.0
396792,Roxbury,City,NY,143758.0,144896.0,146071.0,147286.0
45075,Eddington,City,ME,180002.0,183202.0,187318.0,193139.0
43814,Aberdeen Proving Ground,City,MD,312088.0,315218.0,318887.0,323195.0
29155,Plains,City,MT,235746.0,238496.0,240755.0,242820.0
9342,Senecaville,City,OH,141256.0,142710.0,144346.0,146102.0
38567,Forreston,City,IL,87416.0,87396.0,87516.0,87847.0
14914,Crenshaw,City,MS,75729.0,74874.0,73850.0,72890.0
39302,La Jara,City,CO,135723.0,136663.0,137665.0,138404.0
6535,Pleasant Shade,City,TN,128417.0,129017.0,129566.0,130680.0
395516,Wallingford,City,VT,195889.0,197591.0,199498.0,200705.0
41026,Springdale,City,MD,396562.0,400804.0,405045.0,409299.0
54903,Valencia,City,PA,333597.0,336191.0,339677.0,343610.0
4170,Colma,City,CA,1038584.0,1033940.0,1029813.0,1022933.0
32720,Martin,City,MI,154366.0,156811.0,159399.0,162253.0
396878,Midway,City,FL,175801.0,176378.0,176579.0,176869.0
46239,Liberty,City,IL,124195.0,124733.0,125347.0,125900.0
16418,Clara City,City,MN,101247.0,102038.0,102822.0,103474.0
22647,Zavalla,City,TX,95954.0,96288.0,96637.0,97313.0
31411,Elm Creek,City,NE,176242.0,177209.0,178092.0,179235.0
396938,Vinland,City,WI,282685.0,285299.0,287474.0,290531.0
49250,Irvington,City,KY,86361.0,86751.0,87345.0,87890.0
48911,Cole Camp,City,MO,112352.0,114028.0,115337.0,115966.0
6012,Monkton,City,VT,309454.0,310148.0,312167.0,314071.0
50038,Warwick,City,MD,391757.0,397618.0,403278.0,406770.0
56799,Rubicon,City,WI,291440.0,296371.0,302904.0,309659.0
29106,Mechanicsville,City,IA,148446.0,149079.0,149420.0,149693.0
47663,Shenandoah,City,TX,298441.0,301794.0,303750.0,306165.0
36400,Tierra Verde,City,FL,575357.0,581557.0,587035.0,593612.0
45550,Green Lake,City,WI,257885.0,259766.0,261761.0,263618.0
20715,Sundance,City,WY,235254.0,236432.0,238262.0,239674.0
56134,Mount Solon,City,VA,241485.0,243774.0,246599.0,249100.0
17223,Buhl,City,AL,159762.0,159850.0,160689.0,161981.0
24218,Cordova,City,NC,30023.0,29714.0,29434.0,29078.0
57158,Dakota City,City,NE,164657.0,165872.0,167109.0,168434.0
172120,Castle Point,City,MO,41934.0,42078.0,41904.0,41322.0
25750,Marblemount,City,WA,216910.0,221290.0,224736.0,228146.0
29121,Lewiston,City,MN,225144.0,227029.0,229194.0,231529.0
38655,Garnett,City,KS,72310.0,72872.0,73456.0,74001.0
16227,Spencerport,City,NY,190591.0,192657.0,194985.0,197138.0
12129,Jewett,City,OH,80304.0,81122.0,82198.0,83402.0
28633,Etowah,City,NC,284041.0,286597.0,289164.0,291506.0
43642,Goodhue,City,MN,226437.0,228945.0,232292.0,235794.0
134397,Graf,City,IA,178245.0,179014.0,179748.0,180485.0
24029,Cerro Gordo,City,NC,86199.0,85841.0,85522.0,84951.0
45829,Howe,City,OK,100947.0,101731.0,102395.0,103036.0
43890,Amherst Junction,City,WI,210352.0,212788.0,214939.0,217195.0
23037,North Boston,City,NY,224390.0,228559.0,233345.0,237107.0
52283,Grand Coulee,City,WA,157832.0,158341.0,158748.0,158208.0
38154,De Soto,City,IL,79646.0,80125.0,80354.0,80402.0
7270,Stonewall,City,OK,112812.0,113476.0,114009.0,114277.0
36424,Tioga,City,TX,245551.0,247405.0,250026.0,251948.0
32584,Lovelady,City,TX,139806.0,140580.0,141377.0,142559.0
14725,Town Of Worcester,City,NY,117259.0,117566.0,118261.0,118834.0
47552,San Quentin,City,CA,1082101.0,1062424.0,1054874.0,1053100.0
18954,Laporte,City,CO,427404.0,430708.0,433854.0,436603.0
50780,Ashippun,City,WI,332482.0,336018.0,340906.0,345732.0
18123,Flomaton,City,AL,97388.0,97949.0,98376.0,98766.0
12312,Laotto,City,IN,212128.0,214280.0,216298.0,218274.0
9866,Edisto Beach,City,SC,427229.0,429883.0,432838.0,435928.0
396932,Machias,City,ME,108854.0,109285.0,109421.0,109227.0
48710,Arnold,City,CA,331778.0,340993.0,349138.0,355634.0
12287,Lakeland,City,MN,318438.0,321766.0,324220.0,326063.0
40163,Onondaga,City,MI,180831.0,183479.0,186164.0,189642.0
3874,Buckner,City,MO,144858.0,146671.0,148863.0,150821.0
44795,Crane Hill,City,AL,261610.0,262951.0,263865.0,265347.0
32940,Moonachie,City,NJ,446134.0,451489.0,456869.0,463061.0
5044,Hamden,City,OH,62707.0,62280.0,62032.0,61750.0
57037,Stoneboro,City,PA,142986.0,144513.0,145939.0,148039.0
134843,Maharishi Vedic City,City,IA,201370.0,202510.0,203867.0,204823.0
26776,Riverdale,City,MI,117349.0,117752.0,118523.0,119318.0
27045,Shafer,City,MN,254940.0,259732.0,265010.0,271560.0
8753,East Camden,City,AR,75405.0,76377.0,77853.0,78983.0
7419,Thunderbolt,City,GA,221712.0,222025.0,222644.0,223144.0
50919,Beaufort,City,MO,220206.0,224070.0,228251.0,231986.0
48379,Webster,City,MN,441309.0,445879.0,451507.0,456711.0
44364,Buffalo,City,KS,55715.0,55029.0,54466.0,54239.0
42532,Montrose,City,GA,90138.0,90951.0,91823.0,92305.0
30274,Ashland,City,NH,193211.0,195370.0,197070.0,198435.0
396751,Dixfield,City,ME,111895.0,112298.0,112648.0,113517.0
52748,Kensington,City,NH,470577.0,476753.0,485806.0,494362.0
38685,Gibbsboro,City,NJ,246216.0,248859.0,251731.0,255111.0
20007,Pomaria,City,SC,187861.0,188653.0,189359.0,190215.0
5030,Hagerman,City,NM,66578.0,67219.0,67735.0,67987.0
10143,Annapolis,City,MO,100401.0,101119.0,101728.0,102678.0
22879,West Bath,City,ME,311953.0,313059.0,314405.0,315980.0
56730,Thorndale,City,TX,201279.0,203282.0,206019.0,208391.0
36429,Tollhouse,City,CA,354080.0,357609.0,361576.0,364824.0
29891,Negley,City,OH,141491.0,142736.0,144407.0,145741.0
5514,Lake Waccamaw,City,NC,233499.0,235184.0,236463.0,238047.0
44149,Bethany Beach,City,DE,606280.0,609502.0,613406.0,616115.0
41512,Vincent,City,OH,173184.0,174377.0,175698.0,177363.0
55342,Blackstock,City,SC,115261.0,116118.0,116671.0,117583.0
23835,Broad Run,City,VA,571476.0,580642.0,589124.0,599202.0
17298,Carbon Hill,City,OH,57065.0,57350.0,57649.0,57523.0
4500,Eastanollee,City,GA,104518.0,105756.0,107207.0,108690.0
55312,Conway,City,PA,147019.0,148654.0,149843.0,150740.0
22186,Primm Springs,City,TN,330189.0,334140.0,339130.0,342161.0
47242,Princeton Junction,City,NJ,647279.0,650518.0,653011.0,654881.0
41033,Springville,City,IA,184044.0,185319.0,187130.0,189152.0
40894,Shorewood Hills,City,WI,760000.0,765637.0,768032.0,771522.0
35042,Blue Eye,City,MO,232176.0,233988.0,235520.0,237120.0
183810,River Bend,City,NC,187741.0,189486.0,191531.0,193773.0
4674,Falkner,City,MS,94379.0,94564.0,94641.0,94682.0
23769,Bonner,City,MT,401595.0,406515.0,411035.0,415675.0
12752,Minatare,City,NE,151295.0,152751.0,154069.0,155633.0
26725,Reminderville,City,OH,257586.0,259997.0,262195.0,264732.0
50883,Bastian,City,VA,114163.0,115234.0,116205.0,117193.0
48446,Westboro,City,WI,129480.0,130717.0,132043.0,133413.0
22161,Hartman,City,AR,81184.0,81391.0,81360.0,81421.0
10346,Belmont,City,WV,105279.0,105964.0,106653.0,107512.0
17505,Coffee Springs,City,AL,98513.0,98824.0,98931.0,99308.0
10717,Carlock,City,IL,150251.0,151028.0,151685.0,152256.0
204564,Armstrong,City,OK,50577.0,50730.0,50938.0,50989.0
10302,Bear Branch,City,KY,42537.0,43043.0,43589.0,43744.0
6439,Paul,City,ID,195852.0,197245.0,198938.0,200648.0
8644,Greenfield,City,IL,63797.0,63721.0,63921.0,64051.0
54939,Vernon,City,VT,235612.0,236206.0,237720.0,238936.0
51007,Birdseye,City,IN,129846.0,131227.0,132717.0,133806.0
34899,Woodland,City,MS,110906.0,111360.0,111632.0,111568.0
34913,Worley,City,ID,575305.0,582413.0,589125.0,594220.0
5683,Lonaconing,City,MD,51480.0,51241.0,51282.0,51473.0
30009,Olton,City,TX,58101.0,57997.0,57892.0,57636.0
10034,Aberdeen,City,OH,107440.0,108021.0,108701.0,109142.0
396941,Loyalhanna Township,City,PA,120580.0,120934.0,121255.0,122580.0
49623,Rex,City,NC,40039.0,39994.0,39653.0,39097.0
20303,Saint Hedwig,City,TX,267509.0,270872.0,274030.0,277400.0
47574,Saratoga,City,WY,217933.0,220286.0,222558.0,224336.0
28658,Ider,City,AL,102810.0,103428.0,104177.0,105496.0
32742,Maud,City,OK,61896.0,61933.0,61849.0,61860.0
55735,Garden Ridge,City,TX,529926.0,533413.0,537559.0,542185.0
39014,Hoboken,City,GA,130650.0,131923.0,133558.0,135087.0
22331,Ridgetop,City,TN,268510.0,272316.0,275880.0,280015.0
26126,Newberry Springs,City,CA,153569.0,156887.0,161616.0,166226.0
17701,Danville,City,VT,205644.0,206728.0,207966.0,208665.0
47478,Runge,City,TX,92078.0,92160.0,92485.0,93341.0
11787,Hamilton City,City,CA,197254.0,197172.0,196582.0,196144.0
47639,Shady Side,City,MD,321765.0,324707.0,328400.0,330996.0
33586,Randle,City,WA,213319.0,216740.0,218130.0,217429.0
29395,Seaside Heights,City,NJ,382424.0,389349.0,396060.0,401963.0
46283,Lockney,City,TX,92140.0,93664.0,95081.0,96208.0
13895,Soldiers Grove,City,WI,118015.0,117503.0,117348.0,117330.0
8328,Albany,City,MN,187393.0,189390.0,192113.0,195264.0
54379,Shannon,City,NC,46088.0,46635.0,47581.0,48731.0
52469,Hebron,City,IL,181260.0,182538.0,183635.0,185032.0
17743,Delaware City,City,DE,204195.0,207434.0,210295.0,212152.0
7323,Sunol,City,CA,1242499.0,1242394.0,1243828.0,1233760.0
242307,Catawba,City,VA,225009.0,227071.0,229109.0,230703.0
39882,Moscow,City,OH,170820.0,172763.0,174842.0,178193.0
50576,Waco,City,KY,152968.0,156517.0,161554.0,167465.0
55913,Lavallette,City,NJ,645032.0,655763.0,666742.0,678289.0
50844,Balsam Lake,City,WI,254556.0,256563.0,258826.0,260498.0
49519,Robinsonville,City,MS,128488.0,129677.0,130676.0,132649.0
22058,Fayette,City,UT,184925.0,186428.0,188451.0,190768.0
34186,Sunset Valley,City,TX,714360.0,730202.0,751433.0,771533.0
20851,Troutdale,City,VA,111108.0,112234.0,113370.0,114362.0
31037,Cora,City,WY,366374.0,370266.0,375376.0,378662.0
397546,Lafayette,City,WI,331939.0,334441.0,339233.0,345013.0
34208,Swoope,City,VA,237563.0,240016.0,242643.0,245061.0
32411,Lamoille,City,NV,380099.0,382921.0,385788.0,389465.0
50692,Almo,City,KY,139986.0,140642.0,141173.0,141763.0
9921,Plumerville,City,AR,79493.0,79848.0,80350.0,80939.0
3718,Bluford,City,IL,88412.0,88079.0,87730.0,87670.0
34017,Smith Center,City,KS,57507.0,58099.0,58811.0,59585.0
34337,Trinidad,City,TX,252734.0,255936.0,256642.0,256923.0
5435,Kingston,City,MI,102492.0,104168.0,105868.0,107257.0
53906,Pinson,City,TN,116774.0,117131.0,117087.0,117533.0
27824,Welches,City,OR,397532.0,401573.0,405952.0,409690.0
25717,Manahawkin,City,NJ,333662.0,339874.0,345778.0,352157.0
34746,West Hurley,City,NY,295049.0,301672.0,309440.0,319003.0
30364,Bayside,City,CA,529352.0,535737.0,541096.0,544260.0
23396,Abrams,City,WI,228709.0,230746.0,232808.0,235092.0
46872,Oktaha,City,OK,64772.0,64585.0,64439.0,64176.0
50108,Wenonah,City,NJ,205236.0,208709.0,212101.0,216312.0
5195,Holstein,City,IA,98422.0,98960.0,99605.0,100438.0
7011,Seligman,City,AZ,132635.0,132633.0,133033.0,133640.0
47180,Pomeroy,City,WA,154432.0,154342.0,155047.0,156113.0
45659,Harmony,City,MN,162892.0,163963.0,165214.0,166957.0
48988,Kellogg,City,MN,253016.0,255975.0,258749.0,260900.0
4859,Garysburg,City,NC,39947.0,40602.0,41559.0,42398.0
7326,Sunset,City,SC,747420.0,757567.0,766372.0,772126.0
45403,Garyville,City,LA,110681.0,111064.0,111129.0,111129.0
49593,New Miami,City,OH,93462.0,95372.0,97242.0,99153.0
33499,Port Orford,City,OR,254920.0,257415.0,259845.0,262358.0
12965,New Springfield,City,OH,164862.0,166798.0,168815.0,170574.0
54094,Reelsville,City,IN,166817.0,168094.0,169664.0,171006.0
28733,Guilford,City,VT,244268.0,244768.0,246338.0,248550.0
57198,Emigsville,City,PA,147121.0,148509.0,150146.0,152254.0
45638,Hancock,City,ME,203823.0,206458.0,208811.0,210901.0
34232,Tamworth,City,NH,228134.0,233246.0,238711.0,245235.0
33473,Polk,City,OH,164796.0,166702.0,168896.0,171355.0
47705,Simmesport,City,LA,91425.0,91361.0,91466.0,91623.0
45288,Florahome,City,FL,158080.0,160564.0,162229.0,164720.0
7288,Stringer,City,MS,100857.0,100207.0,99720.0,99580.0
50321,Red Level,City,AL,89535.0,89926.0,90102.0,90649.0
31601,Fort Bridger,City,WY,260656.0,261998.0,263923.0,265502.0
22213,Lyerly,City,GA,84867.0,85785.0,86931.0,88176.0
36513,Saint James City,City,FL,334373.0,338033.0,342555.0,346963.0
14358,Vandalia,City,MI,222534.0,224467.0,226542.0,228626.0
24876,Glendale,City,KY,195346.0,197651.0,199535.0,201211.0
21237,West Paris,City,ME,130908.0,132018.0,133290.0,133897.0
397420,Newbury,City,VT,182961.0,183983.0,185035.0,187126.0
27756,Walnutport,City,PA,230642.0,233681.0,237007.0,240452.0
54636,Surry,City,VA,215407.0,218204.0,219822.0,222120.0
397996,Washington Township,City,PA,134713.0,135876.0,136977.0,138155.0
12969,Newark,City,AR,87553.0,87493.0,87216.0,86987.0
41076,Stockbridge,City,MA,493371.0,501315.0,506393.0,510659.0
18783,Junction City,City,OH,106401.0,107989.0,109826.0,111679.0
50960,Bement,City,IL,81952.0,82402.0,82824.0,83242.0
47024,Patterson,City,IA,90200.0,90537.0,90919.0,90814.0
9485,Sontag,City,MS,105580.0,104831.0,103753.0,102404.0
7795,Waverly,City,GA,215211.0,217183.0,219990.0,223513.0
39465,Livermore,City,ME,210147.0,213802.0,217809.0,221991.0
23868,Buckfield,City,ME,173170.0,175190.0,176841.0,177083.0
43403,Hillman,City,MN,227195.0,229374.0,231548.0,233948.0
35518,Leeds,City,ME,205280.0,208948.0,211632.0,213505.0
21191,Weldon,City,NC,35041.0,35650.0,36099.0,36195.0
41067,Stilesville,City,IN,179080.0,181042.0,183434.0,185844.0
20182,Ringwood,City,IL,310145.0,312107.0,313680.0,314909.0
49199,Granite Shoals,City,TX,243476.0,244812.0,246180.0,248038.0
31246,Doniphan,City,NE,230208.0,231874.0,233826.0,235563.0
33933,Seligman,City,MO,116548.0,117876.0,118937.0,120374.0
16482,New Eagle,City,PA,98806.0,100641.0,102500.0,104813.0
54918,Van Meter,City,IA,274287.0,276604.0,278472.0,280518.0
30063,Waverly,City,WV,127632.0,128904.0,130218.0,131686.0
395880,Boulevard Gardens,City,FL,219049.0,222448.0,225635.0,227166.0
12352,Leechburg,City,PA,107535.0,108630.0,109727.0,110871.0
23160,Bronson,City,TX,91390.0,90112.0,88372.0,86905.0
19791,Osyka,City,MS,126744.0,128152.0,130418.0,132655.0
8720,Jewell,City,IA,142273.0,143686.0,145306.0,146963.0
38591,Fountaintown,City,IN,201682.0,202930.0,204880.0,206108.0
30676,Butler,City,MO,91489.0,91938.0,92380.0,92739.0
53810,Mount Hood Parkdale,City,OR,465352.0,470843.0,476008.0,481113.0
12819,Montvale,City,VA,169412.0,171637.0,173198.0,175152.0
43160,Wakefield,City,NE,118959.0,119788.0,120781.0,121564.0
50218,Riley,City,IN,73358.0,74759.0,75605.0,76375.0
17592,Corydon,City,KY,113824.0,114249.0,114233.0,113946.0
4813,Free Union,City,VA,419093.0,421119.0,424809.0,426920.0
42214,Garrison,City,KY,50402.0,50908.0,51380.0,51813.0
25364,Keene,City,TX,189878.0,193501.0,197297.0,199811.0
19982,Pleasant City,City,OH,79145.0,79688.0,80273.0,80869.0
36539,Salem,City,SD,122290.0,123500.0,124533.0,126051.0
20858,Tuftonboro,City,NH,419387.0,427543.0,436635.0,446000.0
11866,Henderson,City,MD,239179.0,240967.0,242842.0,245106.0
41511,Vina,City,AL,86494.0,87436.0,88017.0,88756.0
45762,Hinton,City,IA,232863.0,233684.0,234602.0,235151.0
15987,Van Lear,City,KY,75918.0,76498.0,77102.0,77507.0
31999,Heflin,City,LA,85584.0,85375.0,84589.0,84152.0
9978,Waldo,City,FL,127693.0,127854.0,128458.0,128236.0
17389,Chaptico,City,MD,226815.0,229581.0,232778.0,236691.0
45463,Glenwillow,City,OH,324466.0,327520.0,329965.0,332645.0
22344,New Knoxville,City,OH,154660.0,155985.0,157453.0,159082.0
